id,title,dealer,refrence_id,carlength,carwidth,carheight,m3,serial_code,manufacturer_month,registration_year,Interior_color,exterior_color,mileage,engine_no,engine_size,fuel_type,chassis_no,transmission,drive,regular_price,price_yen,sale_price,steering,air_bags,dual_air_bags,air_conditioning,dual_air_conditioning,sun_roof,power_steering,power_window,power_mirror,central_locking,key_less_entry,leather_seats,gps,player,seats,doors,push_start,tv_navi,alloy_wheels,cruise_control,grill_guard,fog_lamps,hid,parking_sensor,rear_parking_camera,pas,power_slide_doors,full_aero_kits,wooden_steering,roof_rails,rear_spoiler,weight,ss,pc,carig_one,carig_two,created_at,updated_at
109,2013 MAZDA ATENZA WAGON,Agasta K.K,44200742,480,184,148,13.07,OTOZ-109,7,\N,Black,Pearl,70849,\N,2200,Diesel,GJ2FW105561,AT,2WD,4209,3839,4209,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,1,1,1805,\N,\N,\N,\N,\N,\N
110,2014 NISSAN DAYZ ROOX,Agasta K.K,44200748,339,147,177,8.82,OTOZ-110,3,\N,Black,Pearl,59901,\N,660,Petrol,B21A0013224,AT,2WD,4581,4211,4581,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1170,\N,\N,\N,\N,\N,\N
111,2011 LEXUS CT,Agasta K.K,44200749,432,176,146,11.1,OTOZ-111,3,\N,Black,Pearl,31283,\N,1800,Petrol,ZWA102017219,AT,2WD,6438,6068,6438,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1675,\N,\N,\N,\N,\N,\N
112,2016 HONDA FREED HYBRID,Agasta K.K,44200756,426,169,171,12.31,OTOZ-112,10,\N,Black,Blue,61937,\N,1500,Hybrid,GB71004205,AT,2WD,8391,8021,8391,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,6,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1740,\N,\N,\N,\N,\N,\N
113,2013 TOYOTA CROWN,Agasta K.K,44200757,489,180,145,12.76,OTOZ-113,10,\N,Black,Black,78652,\N,2500,Petrol,AWS2106044247,AT,2WD,10525,10155,10525,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,4,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1935,\N,\N,\N,\N,\N,\N
114,2016 TOYOTA SIENTA,Agasta K.K,44200759,423,169,167,11.94,OTOZ-114,11,\N,Black,Pearl,47880,\N,1500,Petrol,NSP1707078464,AT,2WD,7615,7245,7615,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1705,\N,\N,\N,\N,\N,\N
115,2014 SUZUKI ALTO LAPIN,Agasta K.K,44200790,339,147,151,7.52,OTOZ-115,10,\N,Black,Pink,33633,\N,660,Petrol,HE22S844983,AT,2WD,3590,3220,3590,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1020,\N,\N,\N,\N,\N,\N
117,2017 TOYOTA CAMRY,Agasta K.K,44200859,488,184,144,12.93,OTOZ-117,9,\N,Black,Black,18603,\N,2500,Petrol,AXVH701008761,AT,2WD,14178,13808,14178,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,5,4,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1875,\N,\N,\N,\N,\N,\N
118,2019 HONDA STEPWAGON,Agasta K.K,44200862,476,169,184,14.8,OTOZ-118,3,\N,Black,Black,25403,\N,1500,Petrol,RP31232985,AT,2WD,16036,15666,16036,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,2085,\N,\N,\N,\N,\N,\N
119,2017 SUZUKI WAGON R,Agasta K.K,44200874,339,147,165,8.22,OTOZ-119,3,\N,Black,Black,50826,\N,660,Petrol,MH55S118939,AT,2WD,4457,4087,4457,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,990,\N,\N,\N,\N,\N,\N
120,2018 SUZUKI SPACIA,Agasta K.K,44200891,339,147,180,8.97,OTOZ-120,10,\N,Black,Pink,19688,\N,660,Petrol,MK53S160340,AT,4WD,8172,7802,8172,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,1,0,1150,\N,\N,\N,\N,\N,\N
121,2016 TOYOTA ALPHARD,Agasta K.K,44200901,493,185,188,17.15,OTOZ-121,12,\N,Black,Black,48307,\N,2500,Petrol,AGH300109511,AT,2WD,18822,18452,18822,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,2395,\N,\N,\N,\N,\N,\N
122,2013 HONDA ACCORD,Agasta K.K,44200904,491,185,146,13.26,OTOZ-122,6,\N,Black,Silver,37735,\N,2000,Petrol,CR61001378,AT,2WD,6190,5820,6190,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,5,4,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1895,\N,\N,\N,\N,\N,\N
123,2017 NISSAN DAYZ,Agasta K.K,44200938,339,147,162,8.07,OTOZ-123,2,\N,Black,Blue,65297,\N,660,Petrol,B21W0407731,AT,2WD,3094,2724,3094,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,0,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1060,\N,\N,\N,\N,\N,\N
124,2016 HONDA ODYSSEY,Agasta K.K,44201079,483,182,168,14.77,OTOZ-124,8,\N,Black,Black,65870,\N,2000,Petrol,RC41015112,AT,2WD,11516,11146,11516,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,2265,\N,\N,\N,\N,\N,\N
125,2013 SUBARU LEGACY TOURING WAGON,Agasta K.K,44201087,479,178,153,13.05,OTOZ-125,8,\N,Black,Silver,27084,\N,2500,Petrol,BRM023387,AT,4WD,4519,4149,4519,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,0,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1805,\N,\N,\N,\N,\N,\N
126,2016 NISSAN X-TRAIL,Agasta K.K,44201121,464,182,171,14.44,OTOZ-126,2,\N,Black,Pearl,48962,\N,2000,Petrol,NT32536435,AT,4WD,7491,7121,7491,Right,1,\N,1,\N,1,1,1,0,1,0,0,\N,1,5,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,1,0,1805,\N,\N,\N,\N,\N,\N
127,2015 TOYOTA SIENTA,Agasta K.K,44201122,423,169,167,11.94,OTOZ-127,10,\N,Black,Pearl,33573,\N,1500,Petrol,NHP1707015251,AT,2WD,9286,8916,9286,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1765,\N,\N,\N,\N,\N,\N
128,2015 SUZUKI HUSTLER,Agasta K.K,44201128,339,147,166,8.27,OTOZ-128,5,\N,Black,Green,48610,\N,660,Petrol,MR31S103415,AT,2WD,5014,4644,5014,Right,1,\N,1,\N,0,1,1,0,1,1,0,\N,1,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,990,\N,\N,\N,\N,\N,\N
129,2015 MAZDA CX-3,Agasta K.K,44201129,427,176,155,11.65,OTOZ-129,7,\N,Black,Pearl,49083,\N,1500,Diesel,DK5FW114662,AT,2WD,7862,7492,7862,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1535,\N,\N,\N,\N,\N,\N
130,2014 SUBARU LEVORG,Agasta K.K,44201130,469,178,149,12.44,OTOZ-130,9,\N,Black,Pearl,62300,\N,1600,Petrol,VM4015491,AT,4WD,7800,7430,7800,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,5,5,\N,1,0,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1825,\N,\N,\N,\N,\N,\N
131,2016 SUBARU LEVORG,Agasta K.K,44201137,469,178,148,12.36,OTOZ-131,6,\N,Black,Pearl,37273,\N,1600,Petrol,VM4072777,AT,4WD,8915,8545,8915,Right,1,\N,1,\N,0,1,1,0,0,0,1,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1815,\N,\N,\N,\N,\N,\N
132,2015 SUBARU LEVORG,Agasta K.K,44201138,469,178,149,12.44,OTOZ-132,7,\N,Black,Pearl,53070,\N,2000,Petrol,VMG012566,AT,4WD,7800,7430,7800,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1835,\N,\N,\N,\N,\N,\N
133,2016 NISSAN SERENA,Agasta K.K,44201194,477,173,186,15.35,OTOZ-133,4,\N,Black,Black,80299,\N,2000,Petrol,HFC26306877,AT,2WD,5819,5449,5819,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,8,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,2120,\N,\N,\N,\N,\N,\N
134,2018 SUBARU XV,Agasta K.K,44201239,446,180,155,12.44,OTOZ-134,6,\N,Black,Gray,20306,\N,1600,Petrol,GT3039652,AT,4WD,9720,9350,9720,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1685,\N,\N,\N,\N,\N,\N
135,2020 HONDA FIT HYBRID,Agasta K.K,44201257,399,169,154,10.38,OTOZ-135,2,\N,Black,Pearl,50759,\N,1500,Petrol,GR31001706,AT,2WD,8110,7740,8110,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,1,\N,0,1,1465,\N,\N,\N,\N,\N,\N
136,2016 DAIHATSU TANTO,Agasta K.K,44201268,339,147,175,8.72,OTOZ-136,7,\N,Black,Pearl,60408,\N,660,Petrol,LA600S0450658,AT,2WD,6005,5635,6005,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1180,\N,\N,\N,\N,\N,\N
137,2017 TOYOTA SIENTA,Agasta K.K,44201274,423,169,167,11.94,OTOZ-137,5,\N,Black,Blue,68817,\N,1500,Petrol,NHP1707093093,AT,2WD,6933,6563,6933,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1765,\N,\N,\N,\N,\N,\N
138,2017 SUZUKI WAGON R,Agasta K.K,44201275,339,147,165,8.22,OTOZ-138,5,\N,Black,Silver,43710,\N,660,Petrol,MH55S136223,AT,2WD,5014,4644,5014,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1010,\N,\N,\N,\N,\N,\N
139,2017 SUZUKI SWIFT (IGNIS),Agasta K.K,44201276,384,169,150,9.73,OTOZ-139,1,\N,Black,Light Blue,41609,\N,1200,Petrol,ZC83S100099,AT,2WD,4581,4211,4581,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1165,\N,\N,\N,\N,\N,\N
140,2017 SUZUKI SPACIA CUSTOM,Agasta K.K,44201282,339,147,173,8.62,OTOZ-140,8,\N,Black,Red,54489,\N,660,Petrol,MK42S816360,AT,2WD,5757,5387,5757,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1110,\N,\N,\N,\N,\N,\N
141,2015 SUZUKI SOLIO BANDIT,Agasta K.K,44201284,371,162,174,10.46,OTOZ-141,8,\N,Black,Red,43576,\N,1200,Petrol,MA36S600107,AT,4WD,6500,6130,6500,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1265,\N,\N,\N,\N,\N,\N
142,2012 TOYOTA 86,Agasta K.K,44201303,424,177,130,9.76,OTOZ-142,9,\N,Black,Pearl,49273,\N,2000,Petrol,ZN6019543,AT,2WD,8481,8111,8481,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,2,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1470,\N,\N,\N,\N,\N,\N
143,2014 NISSAN ELGRAND,Agasta K.K,44201325,498,185,180,16.58,OTOZ-143,2,\N,Black,Black,40381,\N,2500,Petrol,TE52071923,AT,2WD,10587,10217,10587,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,1,\N,0,1,2325,\N,\N,\N,\N,\N,\N
144,2015 SUZUKI SPACIA,Agasta K.K,44201326,339,147,173,8.62,OTOZ-144,2,\N,Black,Brown,44448,\N,660,Petrol,MK32S239563,AT,2WD,4271,3901,4271,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,0,\N,\N,0,\N,0,1,\N,0,1,1080,\N,\N,\N,\N,\N,\N
145,2016 DAIHATSU TANTO,Agasta K.K,44201327,339,147,175,8.72,OTOZ-145,9,\N,Black,Pearl,42385,\N,660,Petrol,LA600S0469097,AT,2WD,6190,5820,6190,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1180,\N,\N,\N,\N,\N,\N
146,2013 TOYOTA VOXY,Agasta K.K,44201341,464,172,187,14.92,OTOZ-146,4,\N,Black,Black,60647,\N,2000,Petrol,ZRR750107143,AT,4WD,7367,6997,7367,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,2075,\N,\N,\N,\N,\N,\N
147,2019 HONDA FIT HYBRID,Agasta K.K,44201368,399,169,152,10.25,OTOZ-147,2,\N,Black,\N,51965,\N,1500,Petrol,GP51345777,AT,2WD,6376,6006,6376,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,0,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1415,\N,\N,\N,\N,\N,\N
148,2017 SUZUKI SWIFT (IGNIS),Agasta K.K,44201386,384,169,150,9.73,OTOZ-148,10,\N,Black,Black,47959,\N,1200,Petrol,ZC83S112396,AT,2WD,4952,4582,4952,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1165,\N,\N,\N,\N,\N,\N
149,2014 SUZUKI SPACIA,Agasta K.K,44201389,339,147,173,8.62,OTOZ-149,11,\N,Black,Light Blue,52101,\N,660,Petrol,MK32S472914,AT,2WD,3033,2663,3033,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1090,\N,\N,\N,\N,\N,\N
150,2014 DAIHATSU TANTO,Agasta K.K,44300011,339,147,175,8.72,OTOZ-150,4,\N,Black,Black,66816,\N,660,Petrol,LA600S0114059,AT,2WD,4642,4272,4642,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1160,\N,\N,\N,\N,\N,\N
151,2014 SUZUKI SWIFT (IGNIS),Agasta K.K,44300031,387,169,151,9.88,OTOZ-151,6,\N,Black,Blue,56060,\N,1200,Petrol,ZC72S326626,AT,2WD,3156,2786,3156,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,1,\N,0,1,1255,\N,\N,\N,\N,\N,\N
152,2018 DAIHATSU HIJET CARGO,Agasta K.K,44300036,339,147,187,9.32,OTOZ-152,3,\N,Black,Silver,20706,\N,660,Petrol,S321V0363199,AT,2WD,4890,4520,4890,Right,1,\N,1,\N,0,1,1,0,1,1,0,\N,0,2,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1390,\N,\N,\N,\N,\N,\N
153,2007 TOYOTA CROWN,Agasta K.K,44300083,484,178,147,12.66,OTOZ-153,12,\N,Black,Pearl,84060,\N,2500,Petrol,GRS1800077005,AT,2WD,2599,2229,2599,Right,1,\N,1,\N,0,1,1,0,1,0,1,\N,1,5,4,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1845,\N,\N,\N,\N,\N,\N
154,2015 NISSAN ELGRAND,Agasta K.K,44300104,498,185,181,16.68,OTOZ-154,11,\N,Black,Black,69438,\N,2500,Petrol,TE52081800,AT,2WD,9658,9288,9658,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,8,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,2370,\N,\N,\N,\N,\N,\N
155,2018 SUZUKI XBEE,Agasta K.K,44300170,376,167,170,10.67,OTOZ-155,11,\N,Black,Brown,33100,\N,1000,Petrol,MN71S130100,AT,2WD,9534,9164,9534,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1235,\N,\N,\N,\N,\N,\N
156,2016 MAZDA DEMIO (MAZDA2),Agasta K.K,44300200,406,169,152,10.43,OTOZ-156,3,\N,Black,Silver,39735,\N,1300,Petrol,DJ3FS150617,AT,2WD,4704,4334,4704,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1305,\N,\N,\N,\N,\N,\N
157,2015 HONDA FIT (JAZZ),Agasta K.K,44300218,395,169,152,10.15,OTOZ-157,11,\N,Black,Pearl,16925,\N,1300,Petrol,GK31203824,AT,2WD,4581,4211,4581,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1295,\N,\N,\N,\N,\N,\N
158,2020 TOYOTA VOXY,Agasta K.K,44300219,471,173,182,14.83,OTOZ-158,1,\N,Black,Black,34851,\N,2000,Petrol,ZRR800589955,AT,2WD,14611,14241,14611,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1995,\N,\N,\N,\N,\N,\N
159,2014 DAIHATSU WAKE,Agasta K.K,44300234,339,147,183,9.12,OTOZ-159,11,\N,Black,Green,66133,\N,660,Petrol,LA700S0004996,AT,2WD,4828,4458,4828,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1230,\N,\N,\N,\N,\N,\N
160,2016 TOYOTA PRIUS,Agasta K.K,44300255,454,176,147,11.75,OTOZ-160,3,\N,Black,Silver,66391,\N,1800,Petrol,ZVW506016104,AT,2WD,6810,6440,6810,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1635,\N,\N,\N,\N,\N,\N
161,2013 TOYOTA CROWN,Agasta K.K,44300256,489,180,145,12.76,OTOZ-161,5,\N,Black,Silver,61376,\N,2500,Hybrid,AWS2106022275,AT,2WD,9410,9040,9410,Right,1,\N,1,\N,0,1,1,0,0,0,1,\N,1,5,4,\N,1,0,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1955,\N,\N,\N,\N,\N,\N
162,2016 DAIHATSU TANTO,Agasta K.K,44300258,339,147,175,8.72,OTOZ-162,11,\N,Black,Black,28378,\N,660,Petrol,LA600S0485978,AT,2WD,5943,5573,5943,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1160,\N,\N,\N,\N,\N,\N
163,2018 DAIHATSU TANTO,Agasta K.K,44300260,339,147,175,8.72,OTOZ-163,7,\N,Black,Pearl,48276,\N,660,Petrol,LA600S0677993,AT,2WD,6067,5697,6067,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,4,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,1,1150,\N,\N,\N,\N,\N,\N
164,2016 SUZUKI HUSTLER,Agasta K.K,44300268,339,147,166,8.27,OTOZ-164,4,\N,Black,Green,46793,\N,660,Petrol,MR41S608890,AT,2WD,6314,5944,6314,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,4,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1040,\N,\N,\N,\N,\N,\N
165,2020 SUZUKI SOLIO,Agasta K.K,44300270,371,162,174,10.46,OTOZ-165,8,\N,Black,Gold,48413,\N,1200,Petrol,MA36S278582,AT,4WD,7924,7554,7924,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1265,\N,\N,\N,\N,\N,\N
166,2013 TOYOTA CROWN,Agasta K.K,44300403,489,180,145,12.76,OTOZ-166,3,\N,Black,Pearl,78361,\N,2500,Petrol,GRS2106006035,AT,2WD,8915,8545,8915,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,4,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1845,\N,\N,\N,\N,\N,\N
168,2019 MAZDA ROADSTER,Agasta K.K,44300480,391,173,123,8.32,OTOZ-168,12,\N,Black,Red,21077,\N,1500,Petrol,ND5RC500084,MT,2WD,13559,13189,13559,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,2,2,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1120,\N,\N,\N,\N,\N,\N
171,2019 NISSAN DAYZ,Agasta K.K,44300516,339,147,162,8.07,OTOZ-171,3,\N,Black,Silver,31161,\N,660,Petrol,B21W0653056,AT,4WD,3961,3591,3961,Right,1,\N,1,\N,0,1,1,0,1,1,0,\N,1,4,5,\N,0,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1110,\N,\N,\N,\N,\N,\N
172,2016 TOYOTA VELLFIRE,Agasta K.K,44300550,493,185,189,17.24,OTOZ-172,3,\N,Black,Pearl,74475,\N,2500,Petrol,AGH350010665,AT,4WD,15293,14923,15293,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,1,\N,0,1,2405,\N,\N,\N,\N,\N,\N
173,2012 SUBARU BRZ,Agasta K.K,44300552,424,177,130,9.76,OTOZ-173,11,\N,Black,Black,42331,\N,2000,Petrol,ZC6005796,MT,2WD,9534,9164,9534,Right,0,\N,1,\N,0,1,1,0,0,1,0,\N,1,4,2,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1440,\N,\N,\N,\N,\N,\N
174,2019 LEXUS ES,Agasta K.K,44300557,497,186,144,13.31,OTOZ-174,5,\N,Black,Pearl,36122,\N,2500,Petrol,AXZH101006965,AT,2WD,25509,25139,25509,Right,1,\N,1,\N,1,1,1,0,0,0,0,\N,1,5,4,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1995,\N,\N,\N,\N,\N,\N
175,2017 TOYOTA AQUA,Agasta K.K,44300562,406,171,150,10.41,OTOZ-175,10,\N,Black,Brown,42503,\N,1500,Petrol,NHP106660699,AT,2WD,8296,7926,8296,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,1,1,1375,\N,\N,\N,\N,\N,\N
176,2017 TOYOTA VELLFIRE,Agasta K.K,44300583,493,185,188,17.15,OTOZ-176,3,\N,Black,Pearl,64028,\N,2500,Petrol,AGH300127957,AT,2WD,12630,12260,12630,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,8,5,\N,1,0,0,0,1,\N,\N,0,\N,0,0,\N,0,1,2360,\N,\N,\N,\N,\N,\N
177,2017 HONDA FREED HYBRID,Agasta K.K,44300593,426,169,171,12.31,OTOZ-177,2,\N,Black,Pearl,62191,\N,1500,Petrol,GB71023499,AT,2WD,9410,9040,9410,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,6,5,\N,1,1,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1760,\N,\N,\N,\N,\N,\N
178,2015 TOYOTA SIENTA,Agasta K.K,44300596,423,169,167,11.94,OTOZ-178,11,\N,Black,Pearl,73328,\N,1500,Petrol,NHP1707024814,AT,2WD,7119,6749,7119,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,7,5,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1765,\N,\N,\N,\N,\N,\N
179,2018 SUZUKI XBEE,Agasta K.K,44300601,376,167,170,10.67,OTOZ-179,11,\N,Black,Black,52369,\N,1000,Petrol,MN71S130127,AT,2WD,8729,8359,8729,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1235,\N,\N,\N,\N,\N,\N
180,2015 TOYOTA SPADE,Agasta K.K,44300620,399,169,169,11.4,OTOZ-180,6,\N,Black,Purple,45248,\N,1300,Petrol,NSP1409021264,AT,2WD,2599,2229,2599,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,5,4,\N,1,0,0,0,0,\N,\N,0,\N,0,0,\N,0,0,1385,\N,\N,\N,\N,\N,\N
181,2016 TOYOTA PRIUS,Agasta K.K,44300630,454,176,147,11.75,OTOZ-181,4,\N,Black,Black,70500,\N,1800,Petrol,ZVW506028807,AT,2WD,9224,8854,9224,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,5,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,1,1645,\N,\N,\N,\N,\N,\N
182,2018 TOYOTA SIENTA,Agasta K.K,44300632,423,169,167,11.94,OTOZ-182,1,\N,Black,Black,62739,\N,1500,Petrol,NHP1707112984,AT,2WD,9596,9226,9596,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,7,5,\N,1,1,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1765,\N,\N,\N,\N,\N,\N
184,2015 TOYOTA SIENTA,Agasta K.K,44300647,423,169,167,11.94,OTOZ-184,9,\N,Black,Black,47306,\N,1500,Petrol,NHP1707009668,AT,2WD,7677,7307,7677,Right,1,\N,1,\N,0,1,1,0,1,0,0,\N,1,6,5,\N,1,0,0,0,1,\N,\N,0,\N,0,1,\N,0,1,1710,\N,\N,\N,\N,\N,\N
185,2018 TOYOTA SIENTA,Agasta K.K,44300648,426,169,167,12.02,OTOZ-185,12,\N,Black,Pearl,58937,\N,1500,Petrol,NHP1707149854,AT,2WD,10649,10279,10649,Right,1,\N,1,\N,0,1,1,0,0,0,0,\N,1,7,5,\N,1,0,0,0,1,\N,\N,0,\N,0,0,\N,0,0,1765,\N,\N,\N,\N,\N,\N
